resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
23215.0,961.0,821.0,210.0,21.0,10.0,13.0,13,13.0,0.0,52.0,,,42.0,14.0,01:27.1,239.418,11.0
23216.0,961.0,4.0,1.0,14.0,12.0,14.0,14,14.0,0.0,52.0,,,51.0,1.0,01:25.3,244.373,11.0
23217.0,961.0,832.0,5.0,55.0,15.0,15.0,15,15.0,0.0,52.0,,,41.0,11.0,01:26.8,240.398,11.0
23218.0,961.0,828.0,15.0,9.0,19.0,16.0,16,16.0,0.0,52.0,,,37.0,19.0,01:28.6,235.509,11.0
23219.0,961.0,825.0,4.0,20.0,21.0,17.0,17,17.0,0.0,52.0,,,52.0,16.0,01:27.6,238.019,11.0
23220.0,961.0,839.0,209.0,31.0,22.0,18.0,18,18.0,0.0,51.0,,,51.0,18.0,01:28.5,235.556,12.0
23221.0,961.0,826.0,5.0,26.0,16.0,,R,19.0,0.0,36.0,,,35.0,17.0,01:28.0,236.886,84.0
23222.0,961.0,836.0,209.0,94.0,13.0,,R,20.0,0.0,26.0,,,18.0,20.0,01:28.7,235.055,44.0
23223.0,961.0,835.0,4.0,30.0,20.0,,R,21.0,0.0,7.0,,,4.0,21.0,01:31.4,228.268,130.0
23224.0,961.0,831.0,15.0,12.0,18.0,,R,22.0,0.0,6.0,,,,0.0,,,130.0
23225.0,962.0,3.0,131.0,6.0,1.0,1.0,1,1.0,25.0,61.0,55:49.0,6948950.0,38.0,6.0,01:50.3,165.318,1.0
23226.0,962.0,817.0,9.0,3.0,2.0,2.0,2,2.0,18.0,61.0,0.488,6949438.0,49.0,1.0,01:47.2,170.113,1.0
23227.0,962.0,1.0,131.0,44.0,3.0,3.0,3,3.0,15.0,61.0,8.038,6956988.0,52.0,3.0,01:47.8,169.221,1.0
23228.0,962.0,8.0,6.0,7.0,5.0,4.0,4,4.0,12.0,61.0,10.219,6959169.0,51.0,4.0,01:48.2,168.515,1.0
23229.0,962.0,20.0,6.0,5.0,22.0,5.0,5,5.0,10.0,61.0,27.694,6976644.0,45.0,2.0,01:47.3,169.863,1.0
23230.0,962.0,830.0,9.0,33.0,4.0,6.0,6,6.0,8.0,61.0,+1:11.197,7020147.0,46.0,5.0,01:49.1,167.207,1.0
23231.0,962.0,4.0,1.0,14.0,9.0,7.0,7,7.0,6.0,61.0,+1:29.198,7038148.0,49.0,12.0,01:51.2,163.902,1.0
23232.0,962.0,815.0,10.0,11.0,17.0,8.0,8,8.0,4.0,61.0,+1:51.062,7060012.0,34.0,15.0,01:51.5,163.508,1.0
23233.0,962.0,826.0,5.0,26.0,7.0,9.0,9,9.0,2.0,61.0,+1:51.557,7060507.0,39.0,9.0,01:50.9,164.353,1.0
23234.0,962.0,825.0,4.0,20.0,15.0,10.0,10,10.0,1.0,61.0,+1:59.952,7068902.0,44.0,8.0,01:50.9,164.48,1.0
23235.0,962.0,821.0,210.0,21.0,13.0,11.0,11,11.0,0.0,60.0,,,39.0,11.0,01:51.1,164.159,11.0
23236.0,962.0,13.0,3.0,19.0,11.0,12.0,12,12.0,0.0,60.0,,,53.0,14.0,01:51.5,163.599,11.0
23237.0,962.0,831.0,15.0,12.0,16.0,13.0,13,13.0,0.0,60.0,,,41.0,17.0,01:51.7,163.265,11.0
23238.0,962.0,832.0,5.0,55.0,6.0,14.0,14,14.0,0.0,60.0,,,56.0,7.0,01:50.5,164.965,11.0
23239.0,962.0,835.0,4.0,30.0,18.0,15.0,15,15.0,0.0,60.0,,,36.0,19.0,01:51.8,163.128,11.0
23240.0,962.0,836.0,209.0,94.0,19.0,16.0,16,16.0,0.0,60.0,,,40.0,20.0,01:52.0,162.773,11.0
23241.0,962.0,828.0,15.0,9.0,14.0,17.0,17,17.0,0.0,60.0,,,27.0,10.0,01:51.0,164.325,11.0
23242.0,962.0,839.0,209.0,31.0,21.0,18.0,18,18.0,0.0,59.0,,,47.0,18.0,01:51.7,163.17,12.0
23243.0,962.0,18.0,1.0,22.0,12.0,,R,19.0,0.0,43.0,,,18.0,16.0,01:51.6,163.341,23.0
23244.0,962.0,822.0,3.0,77.0,10.0,,R,20.0,0.0,35.0,,,17.0,13.0,01:51.4,163.727,25.0
23245.0,962.0,807.0,10.0,27.0,8.0,,R,21.0,0.0,0.0,,,,0.0,,,4.0
23246.0,962.0,154.0,210.0,8.0,20.0,,W,22.0,0.0,0.0,,,,0.0,,,54.0
23247.0,963.0,817.0,9.0,3.0,4.0,1.0,1,1.0,25.0,56.0,37:12.8,5832776.0,44.0,3.0,01:37.4,204.771,1.0
23248.0,963.0,830.0,9.0,33.0,3.0,2.0,2,2.0,18.0,56.0,2.443,5835219.0,44.0,2.0,01:37.4,204.925,1.0
23249.0,963.0,3.0,131.0,6.0,2.0,3.0,3,3.0,15.0,56.0,25.516,5858292.0,44.0,1.0,01:36.4,206.948,1.0
23250.0,963.0,8.0,6.0,7.0,6.0,4.0,4,4.0,12.0,56.0,28.785,5861561.0,47.0,4.0,01:37.5,204.736,1.0
23251.0,963.0,822.0,3.0,77.0,11.0,5.0,5,5.0,10.0,56.0,+1:01.582,5894358.0,53.0,9.0,01:39.2,201.159,1.0
23252.0,963.0,815.0,10.0,11.0,7.0,6.0,6,6.0,8.0,56.0,+1:03.794,5896570.0,51.0,11.0,01:39.3,200.898,1.0
23253.0,963.0,4.0,1.0,14.0,22.0,7.0,7,7.0,6.0,56.0,+1:05.205,5897981.0,44.0,6.0,01:38.3,203.017,1.0
23254.0,963.0,807.0,10.0,27.0,8.0,8.0,8,8.0,4.0,56.0,+1:14.062,5906838.0,43.0,5.0,01:37.8,204.051,1.0
23255.0,963.0,18.0,1.0,22.0,9.0,9.0,9,9.0,2.0,56.0,+1:21.816,5914592.0,51.0,8.0,01:38.7,202.094,1.0
23256.0,963.0,835.0,4.0,30.0,19.0,10.0,10,10.0,1.0,56.0,+1:35.466,5928242.0,53.0,12.0,01:39.4,200.853,1.0
23257.0,963.0,832.0,5.0,55.0,16.0,11.0,11,11.0,0.0,56.0,+1:38.878,5931654.0,44.0,10.0,01:39.2,201.07,1.0
23258.0,963.0,828.0,15.0,9.0,17.0,12.0,12,12.0,0.0,55.0,,,55.0,14.0,01:39.8,199.985,11.0
23259.0,963.0,13.0,3.0,19.0,10.0,13.0,13,13.0,0.0,55.0,,,53.0,16.0,01:39.9,199.707,11.0
23260.0,963.0,826.0,5.0,26.0,15.0,14.0,14,14.0,0.0,55.0,,,43.0,15.0,01:39.8,199.951,11.0
23261.0,963.0,836.0,209.0,94.0,21.0,15.0,15,15.0,0.0,55.0,,,55.0,13.0,01:39.7,200.242,11.0
23262.0,963.0,839.0,209.0,31.0,20.0,16.0,16,16.0,0.0,55.0,,,45.0,18.0,01:41.5,196.662,11.0
23263.0,963.0,831.0,15.0,12.0,18.0,,R,17.0,0.0,46.0,,,43.0,17.0,01:40.5,198.574,23.0
23264.0,963.0,1.0,131.0,44.0,1.0,,R,18.0,0.0,40.0,,,31.0,7.0,01:38.6,202.391,5.0
23265.0,963.0,821.0,210.0,21.0,13.0,,R,19.0,0.0,39.0,,,37.0,19.0,01:41.8,196.067,61.0
23266.0,963.0,825.0,4.0,20.0,14.0,,R,20.0,0.0,17.0,,,3.0,21.0,01:43.4,193.025,75.0
23267.0,963.0,154.0,210.0,8.0,12.0,,R,21.0,0.0,7.0,,,7.0,20.0,01:42.1,195.363,23.0
23268.0,963.0,20.0,6.0,5.0,5.0,,R,22.0,0.0,0.0,,,,0.0,,,4.0
23269.0,964.0,3.0,131.0,6.0,1.0,1.0,1,1.0,25.0,53.0,26:43.3,5203333.0,31.0,5.0,01:36.0,217.651,1.0
23270.0,964.0,830.0,9.0,33.0,3.0,2.0,2,2.0,18.0,53.0,4.978,5208311.0,43.0,6.0,01:36.4,216.89,1.0
23271.0,964.0,1.0,131.0,44.0,2.0,3.0,3,3.0,15.0,53.0,5.776,5209109.0,36.0,2.0,01:35.2,219.703,1.0
23272.0,964.0,20.0,6.0,5.0,6.0,4.0,4,4.0,12.0,53.0,20.269,5223602.0,36.0,1.0,01:35.1,219.781,1.0
23273.0,964.0,8.0,6.0,7.0,8.0,5.0,5,5.0,10.0,53.0,28.37,5231703.0,33.0,4.0,01:36.0,217.785,1.0
23274.0,964.0,817.0,9.0,3.0,4.0,6.0,6,6.0,8.0,53.0,33.941,5237274.0,36.0,3.0,01:35.5,218.877,1.0
23275.0,964.0,815.0,10.0,11.0,5.0,7.0,7,7.0,6.0,53.0,57.495,5260828.0,31.0,7.0,01:36.8,216.061,1.0
23276.0,964.0,807.0,10.0,27.0,9.0,8.0,8,8.0,4.0,53.0,59.177,5262510.0,39.0,10.0,01:37.4,214.74,1.0
23277.0,964.0,13.0,3.0,19.0,12.0,9.0,9,9.0,2.0,53.0,+1:37.763,5301096.0,35.0,14.0,01:37.8,213.787,1.0
23278.0,964.0,822.0,3.0,77.0,11.0,10.0,10,10.0,1.0,53.0,+1:38.323,5301656.0,33.0,15.0,01:37.8,213.658,1.0
23279.0,964.0,154.0,210.0,8.0,7.0,11.0,11,11.0,0.0,53.0,+1:39.254,5302587.0,32.0,8.0,01:37.0,215.473,1.0
23280.0,964.0,835.0,4.0,30.0,16.0,12.0,12,12.0,0.0,52.0,,,43.0,16.0,01:38.0,213.366,11.0
23281.0,964.0,826.0,5.0,26.0,13.0,13.0,13,13.0,0.0,52.0,,,25.0,11.0,01:37.6,214.199,11.0
23282.0,964.0,825.0,4.0,20.0,17.0,14.0,14,14.0,0.0,52.0,,,27.0,18.0,01:38.0,213.24,11.0
23283.0,964.0,828.0,15.0,9.0,18.0,15.0,15,15.0,0.0,52.0,,,28.0,21.0,01:38.5,212.244,11.0
23284.0,964.0,4.0,1.0,14.0,15.0,16.0,16,16.0,0.0,52.0,,,29.0,19.0,01:38.2,212.866,11.0
23285.0,964.0,832.0,5.0,55.0,14.0,17.0,17,17.0,0.0,52.0,,,41.0,12.0,01:37.7,213.923,11.0
23286.0,964.0,18.0,1.0,22.0,22.0,18.0,18,18.0,0.0,52.0,,,39.0,9.0,01:37.2,215.124,11.0
23287.0,964.0,831.0,15.0,12.0,19.0,19.0,19,19.0,0.0,52.0,,,28.0,22.0,01:38.5,212.14,11.0
23288.0,964.0,821.0,210.0,21.0,10.0,20.0,20,20.0,0.0,52.0,,,30.0,13.0,01:37.8,213.809,11.0
23289.0,964.0,839.0,209.0,31.0,20.0,21.0,21,21.0,0.0,52.0,,,33.0,20.0,01:38.4,212.494,11.0
23290.0,964.0,836.0,209.0,94.0,21.0,22.0,22,22.0,0.0,52.0,,,39.0,17.0,01:38.0,213.318,11.0
23291.0,965.0,1.0,131.0,44.0,1.0,1.0,1,1.0,25.0,56.0,38:12.6,5892618.0,45.0,4.0,01:42.4,193.842,1.0
23292.0,965.0,3.0,131.0,6.0,2.0,2.0,2,2.0,18.0,56.0,4.52,5897138.0,34.0,3.0,01:41.9,194.773,1.0
23293.0,965.0,817.0,9.0,3.0,3.0,3.0,3,3.0,15.0,56.0,19.692,5912310.0,51.0,7.0,01:42.6,193.523,1.0
23294.0,965.0,20.0,6.0,5.0,6.0,4.0,4,4.0,12.0,56.0,43.134,5935752.0,55.0,1.0,01:39.9,198.712,1.0
23295.0,965.0,4.0,1.0,14.0,12.0,5.0,5,5.0,10.0,56.0,+1:33.953,5986571.0,36.0,10.0,01:43.5,191.752,1.0
23296.0,965.0,832.0,5.0,55.0,10.0,6.0,6,6.0,8.0,56.0,+1:36.124,5988742.0,33.0,8.0,01:42.8,193.002,1.0
23297.0,965.0,13.0,3.0,19.0,9.0,7.0,7,7.0,6.0,55.0,,,33.0,9.0,01:43.4,191.915,11.0
23298.0,965.0,815.0,10.0,11.0,11.0,8.0,8,8.0,4.0,55.0,,,33.0,12.0,01:43.9,190.972,11.0
23299.0,965.0,18.0,1.0,22.0,19.0,9.0,9,9.0,2.0,55.0,,,37.0,15.0,01:44.5,189.979,11.0
23300.0,965.0,154.0,210.0,8.0,17.0,10.0,10,10.0,1.0,55.0,,,35.0,14.0,01:44.3,190.221,11.0
23301.0,965.0,826.0,5.0,26.0,13.0,11.0,11,11.0,0.0,55.0,,,45.0,6.0,01:42.5,193.674,11.0
23302.0,965.0,825.0,4.0,20.0,18.0,12.0,12,12.0,0.0,55.0,,,48.0,17.0,01:44.7,189.504,11.0
23303.0,965.0,835.0,4.0,30.0,15.0,13.0,13,13.0,0.0,55.0,,,18.0,16.0,01:44.7,189.515,11.0
23304.0,965.0,828.0,15.0,9.0,16.0,14.0,14,14.0,0.0,55.0,,,19.0,19.0,01:45.1,188.765,11.0
23305.0,965.0,831.0,15.0,12.0,21.0,15.0,15,15.0,0.0,55.0,,,55.0,13.0,01:44.1,190.62,11.0
23306.0,965.0,822.0,3.0,77.0,8.0,16.0,16,16.0,0.0,55.0,,,34.0,18.0,01:45.0,189.058,11.0
23307.0,965.0,836.0,209.0,94.0,20.0,17.0,17,17.0,0.0,55.0,,,36.0,21.0,01:45.5,188.208,11.0
23308.0,965.0,839.0,209.0,31.0,22.0,18.0,18,18.0,0.0,54.0,,,46.0,11.0,01:43.6,191.599,12.0
23309.0,965.0,8.0,6.0,7.0,5.0,,R,19.0,0.0,38.0,,,26.0,2.0,01:41.8,194.88,36.0
23310.0,965.0,830.0,9.0,33.0,4.0,,R,20.0,0.0,28.0,,,28.0,5.0,01:42.4,193.77,6.0
23311.0,965.0,821.0,210.0,21.0,14.0,,R,21.0,0.0,16.0,,,15.0,20.0,01:45.4,188.364,23.0
23312.0,965.0,807.0,10.0,27.0,7.0,,R,22.0,0.0,1.0,,,,0.0,,,4.0
23313.0,966.0,1.0,131.0,44.0,1.0,1.0,1,1.0,25.0,71.0,40:31.4,6031402.0,66.0,4.0,01:22.6,187.592,1.0
23314.0,966.0,3.0,131.0,6.0,2.0,2.0,2,2.0,18.0,71.0,8.354,6039756.0,43.0,5.0,01:22.8,187.148,1.0
23315.0,966.0,817.0,9.0,3.0,4.0,3.0,3,3.0,15.0,71.0,20.858,6052260.0,53.0,1.0,01:21.1,190.972,1.0
23316.0,966.0,830.0,9.0,33.0,3.0,4.0,4,4.0,12.0,71.0,21.323,6052725.0,66.0,6.0,01:22.9,186.934,1.0
23317.0,966.0,20.0,6.0,5.0,7.0,5.0,5,5.0,10.0,71.0,27.313,6058715.0,61.0,2.0,01:22.5,187.817,1.0
23318.0,966.0,8.0,6.0,7.0,6.0,6.0,6,6.0,8.0,71.0,49.376,6080778.0,47.0,3.0,01:22.5,187.783,1.0
23319.0,966.0,807.0,10.0,27.0,5.0,7.0,7,7.0,6.0,71.0,58.891,6090293.0,50.0,9.0,01:23.3,186.034,1.0
23320.0,966.0,822.0,3.0,77.0,8.0,8.0,8,8.0,4.0,71.0,+1:05.612,6097014.0,65.0,11.0,01:23.5,185.472,1.0
23321.0,966.0,13.0,3.0,19.0,9.0,9.0,9,9.0,2.0,71.0,+1:16.206,6107608.0,64.0,12.0,01:23.6,185.392,1.0
23322.0,966.0,815.0,10.0,11.0,12.0,10.0,10,10.0,1.0,71.0,+1:16.798,6108200.0,62.0,13.0,01:23.6,185.324,1.0
23323.0,966.0,828.0,15.0,9.0,15.0,11.0,11,11.0,0.0,70.0,,,65.0,18.0,01:24.3,183.713,11.0
23324.0,966.0,18.0,1.0,22.0,13.0,12.0,12,12.0,0.0,70.0,,,70.0,17.0,01:23.8,184.948,11.0
23325.0,966.0,4.0,1.0,14.0,11.0,13.0,13,13.0,0.0,70.0,,,69.0,16.0,01:23.7,185.189,11.0
23326.0,966.0,835.0,4.0,30.0,21.0,14.0,14,14.0,0.0,70.0,,,64.0,20.0,01:24.6,183.205,11.0
23327.0,966.0,831.0,15.0,12.0,19.0,15.0,15,15.0,0.0,70.0,,,58.0,15.0,01:23.7,185.213,11.0
23328.0,966.0,832.0,5.0,55.0,10.0,16.0,16,16.0,0.0,70.0,,,52.0,19.0,01:24.5,183.437,11.0
23329.0,966.0,825.0,4.0,20.0,14.0,17.0,17,17.0,0.0,70.0,,,53.0,7.0,01:23.1,186.351,11.0
23330.0,966.0,826.0,5.0,26.0,18.0,18.0,18,18.0,0.0,70.0,,,59.0,14.0,01:23.6,185.299,11.0
23331.0,966.0,821.0,210.0,21.0,17.0,19.0,19,19.0,0.0,70.0,,,63.0,10.0,01:23.5,185.659,11.0
23332.0,966.0,154.0,210.0,8.0,22.0,20.0,20,20.0,0.0,70.0,,,53.0,8.0,01:23.3,186.056,11.0
23333.0,966.0,839.0,209.0,31.0,20.0,21.0,21,21.0,0.0,69.0,,,43.0,21.0,01:25.0,182.364,12.0
23334.0,966.0,836.0,209.0,94.0,16.0,,R,22.0,0.0,0.0,,,,0.0,,,4.0
23335.0,967.0,1.0,131.0,44.0,1.0,1.0,1,1.0,25.0,71.0,01:01.3,10861335.0,44.0,3.0,01:25.6,181.137,1.0
23336.0,967.0,3.0,131.0,6.0,2.0,2.0,2,2.0,18.0,71.0,11.455,10872790.0,47.0,6.0,01:26.2,179.912,1.0
23337.0,967.0,830.0,9.0,33.0,4.0,3.0,3,3.0,15.0,71.0,21.481,10882816.0,67.0,1.0,01:25.3,181.846,1.0
23338.0,967.0,815.0,10.0,11.0,9.0,4.0,4,4.0,12.0,71.0,25.346,10886681.0,41.0,11.0,01:27.1,178.113,1.0
23339.0,967.0,20.0,6.0,5.0,5.0,5.0,5,5.0,10.0,71.0,26.334,10887669.0,70.0,5.0,01:26.2,179.968,1.0
23340.0,967.0,832.0,5.0,55.0,15.0,6.0,6,6.0,8.0,71.0,29.16,10890495.0,38.0,13.0,01:27.2,177.99,1.0
23341.0,967.0,807.0,10.0,27.0,8.0,7.0,7,7.0,6.0,71.0,29.827,10891162.0,69.0,8.0,01:26.7,178.862,1.0
23342.0,967.0,817.0,9.0,3.0,6.0,8.0,8,8.0,4.0,71.0,30.486,10891821.0,42.0,2.0,01:25.5,181.363,1.0
23343.0,967.0,831.0,15.0,12.0,21.0,9.0,9,9.0,2.0,71.0,42.62,10903955.0,70.0,15.0,01:27.5,177.189,1.0
23344.0,967.0,4.0,1.0,14.0,10.0,10.0,10,10.0,1.0,71.0,44.432,10905767.0,70.0,12.0,01:27.1,178.09,1.0
23345.0,967.0,822.0,3.0,77.0,11.0,11.0,11,11.0,0.0,71.0,45.292,10906627.0,70.0,4.0,01:26.1,180.246,1.0
23346.0,967.0,839.0,209.0,31.0,22.0,12.0,12,12.0,0.0,71.0,45.809,10907144.0,47.0,16.0,01:27.8,176.686,1.0
23347.0,967.0,826.0,5.0,26.0,14.0,13.0,13,13.0,0.0,71.0,51.192,10912527.0,42.0,14.0,01:27.5,177.333,1.0
23348.0,967.0,825.0,4.0,20.0,18.0,14.0,14,14.0,0.0,71.0,51.555,10912890.0,69.0,7.0,01:26.5,179.284,1.0
23349.0,967.0,836.0,209.0,94.0,19.0,15.0,15,15.0,0.0,71.0,+1:00.498,10921833.0,69.0,18.0,01:27.9,176.439,1.0
23350.0,967.0,18.0,1.0,22.0,17.0,16.0,16,16.0,0.0,71.0,+1:21.994,10943329.0,38.0,10.0,01:27.0,178.338,1.0
23351.0,967.0,821.0,210.0,21.0,12.0,,R,17.0,0.0,60.0,,,43.0,17.0,01:27.8,176.668,31.0
23352.0,967.0,13.0,3.0,19.0,13.0,,R,18.0,0.0,46.0,,,39.0,9.0,01:26.8,178.782,4.0
23353.0,967.0,835.0,4.0,30.0,16.0,,R,19.0,0.0,20.0,,,11.0,21.0,01:34.3,164.441,130.0
23354.0,967.0,8.0,6.0,7.0,3.0,,R,20.0,0.0,19.0,,,12.0,19.0,01:28.8,174.596,4.0
23355.0,967.0,828.0,15.0,9.0,20.0,,R,21.0,0.0,11.0,,,11.0,20.0,01:31.3,169.97,4.0
23356.0,967.0,154.0,210.0,8.0,7.0,,W,22.0,0.0,0.0,,,,0.0,,,54.0
23357.0,968.0,1.0,131.0,44.0,1.0,1.0,1,1.0,25.0,55.0,38:04.0,5884013.0,37.0,5.0,01:45.1,190.174,1.0
23358.0,968.0,3.0,131.0,6.0,2.0,2.0,2,2.0,18.0,55.0,0.439,5884452.0,33.0,9.0,01:45.3,189.95,1.0
23359.0,968.0,20.0,6.0,5.0,5.0,3.0,3,3.0,15.0,55.0,0.843,5884856.0,43.0,1.0,01:43.7,192.756,1.0
23360.0,968.0,830.0,9.0,33.0,6.0,4.0,4,4.0,12.0,55.0,1.685,5885698.0,36.0,7.0,01:45.2,190.084,1.0
23361.0,968.0,817.0,9.0,3.0,3.0,5.0,5,5.0,10.0,55.0,5.315,5889328.0,29.0,3.0,01:44.9,190.624,1.0
23362.0,968.0,8.0,6.0,7.0,4.0,6.0,6,6.0,8.0,55.0,18.816,5902829.0,35.0,6.0,01:45.2,190.127,1.0
23363.0,968.0,807.0,10.0,27.0,7.0,7.0,7,7.0,6.0,55.0,50.114,5934127.0,31.0,13.0,01:45.9,188.717,1.0
23364.0,968.0,815.0,10.0,11.0,8.0,8.0,8,8.0,4.0,55.0,58.776,5942789.0,30.0,8.0,01:45.2,189.972,1.0
23365.0,968.0,13.0,3.0,19.0,10.0,9.0,9,9.0,2.0,55.0,59.436,5943449.0,33.0,10.0,01:45.7,189.206,1.0
23366.0,968.0,4.0,1.0,14.0,9.0,10.0,10,10.0,1.0,55.0,59.896,5943909.0,50.0,2.0,01:44.5,191.343,1.0
23367.0,968.0,154.0,210.0,8.0,14.0,11.0,11,11.0,0.0,55.0,+1:16.777,5960790.0,45.0,4.0,01:45.0,190.477,1.0
23368.0,968.0,821.0,210.0,21.0,13.0,12.0,12,12.0,0.0,55.0,+1:35.113,5979126.0,45.0,12.0,01:45.9,188.754,1.0
23369.0,968.0,839.0,209.0,31.0,20.0,13.0,13,13.0,0.0,54.0,,,46.0,15.0,01:46.2,188.29,11.0
23370.0,968.0,836.0,209.0,94.0,16.0,14.0,14,14.0,0.0,54.0,,,26.0,14.0,01:46.1,188.368,11.0
23371.0,968.0,828.0,15.0,9.0,22.0,15.0,15,15.0,0.0,54.0,,,40.0,16.0,01:46.2,188.242,11.0
23372.0,968.0,831.0,15.0,12.0,19.0,16.0,16,16.0,0.0,54.0,,,44.0,17.0,01:46.3,188.117,11.0
23373.0,968.0,835.0,4.0,30.0,15.0,17.0,17,17.0,0.0,54.0,,,46.0,11.0,01:45.7,189.134,11.0
23374.0,968.0,832.0,5.0,55.0,21.0,,R,18.0,0.0,41.0,,,30.0,18.0,01:46.6,187.58,130.0
23375.0,968.0,826.0,5.0,26.0,17.0,,R,19.0,0.0,14.0,,,13.0,21.0,01:48.8,183.853,6.0
23376.0,968.0,18.0,1.0,22.0,12.0,,R,20.0,0.0,12.0,,,4.0,22.0,01:48.8,183.851,22.0
23377.0,968.0,822.0,3.0,77.0,11.0,,R,21.0,0.0,6.0,,,4.0,19.0,01:47.8,185.413,22.0
23378.0,968.0,825.0,4.0,20.0,18.0,,R,22.0,0.0,5.0,,,4.0,20.0,01:48.6,184.108,22.0
23379.0,969.0,20.0,6.0,5.0,2.0,1.0,1,1.0,25.0,57.0,24:11.7,5051672.0,53.0,3.0,01:26.6,220.351,1.0
23380.0,969.0,1.0,131.0,44.0,1.0,2.0,2,2.0,18.0,57.0,9.975,5061647.0,44.0,6.0,01:27.0,219.351,1.0
23381.0,969.0,822.0,131.0,77.0,3.0,3.0,3,3.0,15.0,57.0,11.25,5062922.0,56.0,2.0,01:26.6,220.465,1.0
23382.0,969.0,8.0,6.0,7.0,4.0,4.0,4,4.0,12.0,57.0,22.393,5074065.0,56.0,1.0,01:26.5,220.605,1.0
23383.0,969.0,830.0,9.0,33.0,5.0,5.0,5,5.0,10.0,57.0,28.827,5080499.0,43.0,5.0,01:27.0,219.525,1.0
23384.0,969.0,13.0,3.0,19.0,7.0,6.0,6,6.0,8.0,57.0,+1:23.386,5135058.0,49.0,9.0,01:28.0,216.83,1.0
23385.0,969.0,815.0,10.0,11.0,10.0,7.0,7,7.0,6.0,56.0,,,56.0,10.0,01:28.3,216.115,11.0
23386.0,969.0,832.0,5.0,55.0,8.0,8.0,8,8.0,4.0,56.0,,,53.0,8.0,01:27.7,217.74,11.0
23387.0,969.0,826.0,5.0,26.0,9.0,9.0,9,9.0,2.0,56.0,,,51.0,4.0,01:26.7,220.165,11.0
23388.0,969.0,839.0,10.0,31.0,13.0,10.0,10,10.0,1.0,56.0,,,55.0,11.0,01:28.5,215.776,11.0
23389.0,969.0,807.0,4.0,27.0,11.0,11.0,11,11.0,0.0,56.0,,,55.0,12.0,01:28.5,215.749,11.0
23390.0,969.0,841.0,15.0,36.0,16.0,12.0,12,12.0,0.0,55.0,,,51.0,13.0,01:29.1,214.378,12.0
23391.0,969.0,838.0,1.0,2.0,18.0,13.0,13,13.0,0.0,55.0,,,53.0,15.0,01:29.4,213.448,12.0
23392.0,969.0,4.0,1.0,14.0,12.0,,R,14.0,0.0,50.0,,,48.0,17.0,01:30.1,211.938,76.0
23393.0,969.0,825.0,210.0,20.0,17.0,,R,15.0,0.0,46.0,,,46.0,7.0,01:27.6,218.011,22.0
23394.0,969.0,840.0,3.0,18.0,20.0,,R,16.0,0.0,40.0,,,38.0,14.0,01:29.4,213.569,23.0
23395.0,969.0,817.0,9.0,3.0,0.0,,R,17.0,0.0,25.0,,,21.0,16.0,01:29.4,213.431,131.0
23396.0,969.0,828.0,15.0,9.0,14.0,,R,18.0,0.0,21.0,,,18.0,19.0,01:32.1,207.391,9.0
23397.0,969.0,835.0,4.0,30.0,19.0,,R,19.0,0.0,15.0,,,6.0,20.0,01:32.2,207.069,23.0
23398.0,969.0,154.0,210.0,8.0,6.0,,R,20.0,0.0,13.0,,,12.0,18.0,01:30.2,211.689,47.0
23399.0,970.0,1.0,131.0,44.0,1.0,1.0,1,1.0,25.0,56.0,37:36.2,5856158.0,44.0,1.0,01:35.4,205.745,1.0
23400.0,970.0,20.0,6.0,5.0,2.0,2.0,2,2.0,18.0,56.0,6.25,5862408.0,40.0,2.0,01:35.4,205.648,1.0
23401.0,970.0,830.0,9.0,33.0,16.0,3.0,3,3.0,15.0,56.0,45.192,5901350.0,31.0,7.0,01:36.7,202.886,1.0
23402.0,970.0,817.0,9.0,3.0,5.0,4.0,4,4.0,12.0,56.0,46.035,5902193.0,36.0,8.0,01:36.8,202.741,1.0
23403.0,970.0,8.0,6.0,7.0,4.0,5.0,5,5.0,10.0,56.0,48.076,5904234.0,42.0,4.0,01:36.0,204.406,1.0
23404.0,970.0,822.0,131.0,77.0,3.0,6.0,6,6.0,8.0,56.0,48.808,5904966.0,41.0,3.0,01:35.8,204.734,1.0
23405.0,970.0,832.0,5.0,55.0,11.0,7.0,7,7.0,6.0,56.0,+1:12.893,5929051.0,30.0,10.0,01:37.4,201.478,1.0
23406.0,970.0,825.0,210.0,20.0,12.0,8.0,8,8.0,4.0,55.0,,,35.0,11.0,01:37.5,201.209,11.0
23407.0,970.0,815.0,10.0,11.0,8.0,9.0,9,9.0,2.0,55.0,,,55.0,6.0,01:36.5,203.288,11.0
23408.0,970.0,839.0,10.0,31.0,17.0,10.0,10,10.0,1.0,55.0,,,55.0,9.0,01:37.0,202.23,11.0
23409.0,970.0,154.0,210.0,8.0,19.0,11.0,11,11.0,0.0,55.0,,,50.0,12.0,01:37.6,201.162,11.0
23410.0,970.0,807.0,4.0,27.0,7.0,12.0,12,12.0,0.0,55.0,,,36.0,13.0,01:38.0,200.21,11.0
23411.0,970.0,835.0,4.0,30.0,20.0,13.0,13,13.0,0.0,55.0,,,47.0,14.0,01:38.2,199.871,11.0
23412.0,970.0,13.0,3.0,19.0,6.0,14.0,14,14.0,0.0,55.0,,,50.0,5.0,01:36.5,203.33,11.0
